code	desc
83215	0: 83215~1: BIOPSY OF SOFT TISSUE OF THIGH
83395	0: 83395~1: MARGINAL RESECT LES THIGH
3731	0: 3731~1: PERICARDIECTOMY
3712	0: 3712~1: PERICARDIOTOMY
R78672	0: R78672~1: REMOVAL INTERNAL FIX DEVICE - TIBIA / FIBULA
R793222	0: R793222~1: ORIF (PLATE) OF OLECRANON FX
655	0: 655~1: OOPHORECTOMY BILAT
R399041	0: R399041~1: PERCUTAN INSERTION OF STENT TO MESENTERIC VESSELS
2632221	0: 2632221~1: החדרת סטנט לעורק המזנטרי העליון 
854	0: 854~1: MASTECTOMY
85701	0: 85701~1: TRAM FLAP OF BREAST UNILAT
8531	0: 8531~1: REDUCTION MAMMOPLASTY, UNILAT
86841	0: 86841~1: REVISION OF SCAR - NO BURN
8551	0: 8551~1: AUGMENT BREAST BY INJECT UNILAT
8570	0: 8570~1: TOTAL RECONSTRUCTION OF BREAST (BY MICROSURGERY)  NOS
603	0: 603~1: PROSTATECTOMY SUPRAPUBIC
1395708	0: 1395708~1: CT עש גבי חוליות L1-D1
3452	0: 3452~1: THORACOSCOPIC DECORTICATION OF LUNG
4235023	0: 4235023~1: סימולציה ותכנון הקרנה בעזרת מחשב, תלת מי
7050	0: 7050~1: REPAIR OF CYSTOCELE / RECTOCELE NOS
6879	0: 6879~1: RADICAL VAGINAL HYSTERECTOMY, OTHER AND UNSPECIFIED
R99601	0: R99601~1: CPR NOS OUTSIDE HOSPITAL
222	0: 222~1: INTRANASAL ANTROTOMY
6573	0: 6573~1: SALPINGO-OOPHOROPLASTY (OPEN)
5675	0: 5675~1: TRANSURETEROURETEROSTOMY
5641	0: 5641~1: URETERECTOMY PARTIAL
R38463	0: R38463~1: RESECT & REPLACE ILIAC ARTERIES
R46011	0: R46011~1: LOOP ILEOSTOMY
R54006	0: R54006~1: DRAINAGE EXTRAPERITONEAL ABSCESS
R41501	0: R41501~1: SPLENECTONY TOTAL, LAPAROSCOPIC
R86744	0: R86744~1: ATTACH FASCICUTANEOUS PEDICLE GRAFT / FLAP
1031	0: 1031~1: EXC OF LESIION OR TISSUE OF CONJUNCTIVA
2715075	0: 2715075~1: המשך מפוי פרפוזיה של הלב 
R87411	0: R87411~1: CT ANGIO OF THORAX
2912	0: 2912~1: BIOPSY OF PHARYNX
8042	0: 8042~1: DIVISION OF JOINT STRUCTURE OF ELBOW
3099494	0: 3099494~1: הכנסת סטנט נפרוסטומיה מימין 
R59804	0: R59804~1: REPLACEMENT OF URETERAL STENT
3099496	0: 3099496~1: החלפת סטנט נפרוסטומיה מימין 
R53491	0: R53491~1: REPAIR RECURRENT UMBILICAL HERNIA
4449107	0: 4449107~1: אלסטוגרפיה של הכבד
3812	0: 3812~1: ENDARTERECTOMY HEAD / NECK VESSEL (CAROTID/JUGUL)
3101199	0: 3101199~1: הרחבת העורק הפרונאלי עם בלון
3104476	0: 3104476~1: הרחבת העורק הפמורלי השטחי עם בלון 
3601655	0: 3601655~1: DORSALIS PEDIS ACCESS
7921	0: 7921~1: OPEN REDUCTION OF FRACTURE OF HUMERUS
7862	0: 7862~1: REMOVAL IMPLANT DEVICE FROM HUMERUS
3777	0: 3777~1: INSERTION PERMANENT PACEMAKER NOS
106	0: 106~1: REPAIR CONJUNCTIVAL LACERATION
144	0: 144~1: REP RETINA DETACH / BUCKLE
1454	0: 1454~1: REPAIR OF RETINAL DETACHMENT WITH LASER PHOTOCOAGULATION
1472	0: 1472~1: VITREOUS REMOVAL NEC
1395888	0: 1395888~1: CT מרפק שמאל
86231	0: 86231~1: REMOVAL NAIL FINGER
4946	0: 4946~1: HEMORRHOIDECTOMY
8023	0: 8023~1: ARTHROSCOPY OF WRIST
8073	0: 8073~1: SYNOVECTOMY OF WRIST
R84111	0: R84111~1: RAY AMPUTATION OF FOOT
R84113	0: R84113~1: AMPUTATION BIG TOE, COMPLETE
7061353	None
7061352	None
7061354	None
5504	0: 5504~1: NEPHROSTOMY PERCUTANEOUS, W FRAGMENTATION (PCNL)
8105	0: 8105~1: FUSION DORSOLUMBAR, POSTERIOR / POSTEROLAT TECH
8138	0: 8138~1: REFUSION LUMBAR & LUMBOSACRAL SPINE, POSTERIOR TECHNIQUE
4499	0: 4499~1: OP GASTRIC NEC
8605	0: 8605~1: INCISION SKIN / SUBCUTAN & REMOVAL FOREIGN BODY OR DEVICE
2777628	0: 2777628~1: החדרת זונדה אנטרלית-ישן
1399032	0: 1399032~1: בקורת נקז 
4527	0: 4527~1: BIOPSY INTESTINAL NOS
5226540	0: 5226540~1: טיפול בדליות
1372	0: 1372~1: SECONDARY INSERTION LENS PROSTHESIS
1342	0: 1342~1: CATARACT MECH PHACOFRAGMENT / ASPIRATION, POSTERIOR ROUTE
R52702	0: R52702~1: PANCREATECTOMY,(WHIPPLE PROC.) PYLORORESERVING
1496352	0: 1496352~1: תהודה מגנטית (MRCP)- דרכי מרה
R52701	0: R52701~1: PANCREATECTOMY, WHIPPLE PROCEDURE
9762	0: 9762~1: REMOV URETEROSTOMY TUBE / URETERAL CATHETER
8229	0: 8229~1: EXCISION LESION SOFT TISSUE HAND NEC
6831	0: 6831~1: SUBTOT ABD. HYSTERECTOMY LAPAROSCOPIC (SUPRACERVIX)
R70772	0: R70772~1: SACROCOLPOPEXY
437	0: 437~1: GASTRECTOMY PART W JEJUNAL ANASTOMOSIS
5369	0: 5369~1: REP HERNIA ANT. ABDOMINAL WALL W GRAFT OR PROSTHESIS
3810	0: 3810~1: ENDARTERECTOMY NOS
1396533	0: 1396533~1: USD - US דופלר לאבר בנפרד
3533	0: 3533~1: ANNULOPLASTY
3514	0: 3514~1: VALVULOPLASTY TRICUSPID, OPEN
R37792	0: R37792~1: INSERTION OF LOOP RECORDER
3129056	0: 3129056~1: השתלת LOOP RECORDER
734	0: 734~1: MEDICAL INDUCTION LABOR
2641161	0: 2641161~1: בדיקת סיסי שליה מעל גיל 37
8257	0: 8257~1: TRANSPOSITION OF HAND TENDON, OTHER
3605	0: 3605~1: PTCA MULT CORONARY ARTERY W / O THROMB AGENT
1829	0: 1829~1: EXC OF LESION OF EXTERNAL EAR
1812	0: 1812~1: BIOPSY EXTERNAL EAR
1831	0: 1831~1: EXC EXT EAR LES -RADICAL
7867	0: 7867~1: REMOVAL IMPLANT DEVICE FROM TIBIA / FIBULA
R03917	0: R03917~1: GENERAL ANESTHESIA
R50113	0: R50113~1: TRANSJUGULAR BIOPSY OF LIVER
R06390	0: R06390~1: THYROIDECTOMY, UNILAT, SUBTOTAL
4563	0: 4563~1: TOTAL REMOVAL SM BOWEL
471	0: 471~1: APPENDECTOMY INCIDENTAL
8762	0: 8762~1: UPPER GI SERIES
4579	0: 4579~1: OTHER PARTIAL EXCISION LARGE BOWEL
9701	0: 9701~1: REPLACE NASO- GASTRIC / ESOPHAGEAL TUBE
R84306	0: R84306~1: REVISION OF AMPUTATION STUMP BELOW KNEE
8801	0: 8801~1: C.A.T. SCAN OF ABDOMEN
79371	0: 79371~1: OPEN REDUCTION INT FIX (NAIL) TARS / METATARSALS
7697	0: 7697~1: REMOVAL OF INTERNAL FIXATION FROM FACE BONE
4824	0: 4824~1: ENDOSCOPIC BIOPSY OF RECTUM
625	0: 625~1: ORCHIOPEXY
8523	0: 8523~1: MASTECTOMY SUBTOTAL
R00664	0: R00664~1: PTCA BY GUIDEWIRE & IVUS
5566536	0: 5566536~1: TAVI -השתלת מסתם אאורטלי באמצעות צנתר
96	0: 096~1: EXCISION OF LACRIMAL SAC / PASSAGE
2132	0: 2132~1: NASAL LES DESTRUCT NEC
2260	0: 2260~1: NASAL SINUSECTOMY NOS
211	0: 211~1: INCISION OF NOSE
2231	0: 2231~1: RADICAL MAXILLARY ANTROT (CALDWELL-LUC)
7665	0: 7665~1: SEGMENTAL OSTEOPLASTY OF MAXILLA
7639	0: 7639~1: PARTIAL OSTECTOMY OF OTHER FACIAL BONE
1651	0: 1651~1: RADICAL ORBITOMAXILLECTOMY
8772	0: 8772~1: NEPHROTOMOGRAM NEC
3489478	0: 3489478~1: סקירה שנייה, עובר 1-קופות
R01242	0: R01242~1: DRAINAGE OF EPIDURAL HEMATOMA
R38936	0: R38936~1: REMOVAL OF PICC LINE CATHETER
1655608	0: 1655608~1: ניקוז מורסה פרקוטני
5523	0: 5523~1: CLOSED (PERCUTANEOUS / NEEDLE) BIOPSY OF KIDNEY
1596264	0: 1596264~1: מפוי כיס מרה
2682159	0: 2682159~1: תהודה מגנטית (MRI) כבד
1459	0: 1459~1: REPAIR RETINAL DETACHMENT  NEC
R67591	0: R67591~1: CERCLAGE MC DONALD (ENCIRCLMENT SUTURE CX)
3433465	0: 3433465~1: TTE
1599118	0: 1599118~1: מפוי פאראתירואיד
2619596	0: 2619596~1: CT אנגיו לכליות
300	0: 300~1: EXC LARYNGEAL LESION
R88721	0: R88721~1: INTRAVASCULAR DIAGNOSTIC ULTRASOUND OF HEART (IVUS)
3941	0: 3941~1: CONTROL HEMORR POST VASC OP.
7922	0: 7922~1: OPEN REDUCTION OF FRACTURE OF RADIUS / ULNA
7813	0: 7813~1: APPLICATION EXTERNAL FIXATION TO RADIUS / ULNA
79163	0: 79163~1: CLOSED REDUCTION INT FIX (SCREW) TIBIA / FIBULA
1343	0: 1343~1: CATARACT MECHANICAL PHACOFRAGMENTATION / ASPIRATION, NEC
4674	0: 4674~1: CLOSURE SM BOWEL FISTULA NEC EXCEPT DUODENUM
4533	0: 4533~1: LOCAL EXC SM BOWEL NEC EXCEPT DUODENUM
4693	0: 4693~1: REVIS SM BOWEL ANASTOM
2378169	0: 2378169~1: צנתור לב ושל עורקי הקרוטיס
7819	0: 7819~1: APPLLICATION EXTERNAL FIXATION DEVICE NEC
2777655	0: 2777655~1: ERCP עם חיתוך פפילה
1398708	0: 1398708~1: הוצאת אבנים אנדוסקופית מדרכי מרה
2777657	0: 2777657~1: ERCP עם החדרת תומך לדרכי המרה
1599121	0: 1599121~1: מפוי אדרנל
1596261	0: 1596261~1:   + SPECT מפוי באריטרוציטים מסומנים 
8233	0: 8233~1: TENONECTOMY OF HAND
9739	0: 9739~1: REMOVE HEAD / NECK DEV NEC
2634010	"0: 2634010~1: בדיקת עק""ג מילדותית עובר"
1512473	0: 1512473~1: MRI -תהודה מגנטית להדגמת העובר מח
1511	0: 1511~1: RECESSION ONE EXTRAOCULAR MUSCLE
1513	0: 1513~1: RESECTION ONE EXTRAOCULAR MUSCLE
R53592	0: R53592~1: REPAIR SPIGELIAN HERNIA
R3030	0: R3030~1: LARYNGOPHARYNGECTOMY
R86701	0: R86701~1: PEDICLE GRAFT / FLAP BY MICROSURGERY
4872544	0: 4872544~1: התקנת\החלפת תותב דיבור לאחר כריתת גרון,
3142	0: 3142~1: LARYGNOSCOPY / TRACHEOSCOPY
4912	0: 4912~1: FISTULECTOMY ANAL
R40420	0: R40420~1: MOD. RAD. NECK DISSECTION, BILAT
3029	0: 3029~1: LARYNGECTOMY PARTIAL NEC
303	0: 303~1: LARYNGECTOMY - COMPLETE
3195	0: 3195~1: FISTULIZATION TRACHEOESOPHAGEAL
R22421	0: R22421~1: FAT OBLITERATION OF FRONTAL SINUS
1398987	0: 1398987~1: מיאלוגרפיה מותנית
1598117	0: 1598117~1: ציסטרנוגרפיה
2688409	0: 2688409~1: המשך ציסטרנוגרפיה
1398915	0: 1398915~1: מיאלוגרפיה סובאוקציפיטלית
4341018	0: 4341018~1: CT מיאלוגרפיה
8382	0: 8382~1: GRAFT MUSCLE OR FASCIA
R01312	0: R01312~1: DRAINAGE OF SUBDURAL (CEREBRAL) ABSCESS
5904766	0: 5904766~1: ציסטרנוגרפיה עם חומר ניגוד כולל שיקוף
8343	0: 8343~1: EXC MUSCLE / FASCIA FOR GRFT
139	0: 0139~1: INCIS BRAIN NEC
R35221	0: R35221~1: TRANS-APICAL TRANSCATHETER AORTIC VALVE IMPLANT
1508529	0: 1508529~1: US כף יד שמאל 
1599113	0: 1599113~1: טיפול ביוד
4590	0: 4590~1: ANASTOMOSIS INTESTIN NOS
54120	0: 54120~1: SECOND LOOK,LAPAROTOMY
2771195	0: 2771195~1: בדיקה באמצעות קפסולה מצלמת של המעי הדק (VIDEO CAPSULE)
R78411	0: R78411~1: BANDING OF STERNUM
9204	0: 9204~1: GI SCAN & ISOTOPE FUNCT
2232901	0: 2232901~1: בטן - בתוספת חתכים צפופים לתוספתן
531	0: 531~1: REPAIR ING HERNIA BILAT.
4610	0: 4610~1: COLOSTOMY NOS
38123	0: 38123~1: OPEN ENDARTERECTOMY CAROTID ARTERY WITH PATCH
R39793	0: R39793~1: ENDOVASCULAR MECHANICAL THROMBECTOMY OF LOWER LIMB
1467869	0: 1467869~1: טרומבקטומיה מכנית
7903	0: 7903~1: CLOSED REDUCTION OF FRACTURE CAR / METACARPAL
79131	0: 79131~1: CLOSED REDUCTION INT FIX (NAIL) CAR / METACARPAL
8851	0: 8851~1: VENA CAVA ANGIOCARDIOGRAM
8245	0: 8245~1: SUTURE OF OTHER HAND TENDON NEC
4210	0: 4210~1: ESOPHAGOSTOMY NOS
5846	0: 5846~1: RECONSTRUCT OF URETHRA
6521	0: 6521~1: MARSUPIALIZATION OVARIAN CYST (OPEN)
3616	0: 3616~1: BYPASS 2 INT MAM-COR ARTERIES
R39252	0: R39252~1: AORTO-BIFEMORAL BYPASS GRAFT
640	0: 640~1: CIRCUMCISION
623	0: 623~1: ORCHIECTOMY UNILAT.
879741	0: 879741~1: קולונוסקופיה
878872	0: 878872~1: פנאנדוסקופיה
5451	0: 5451~1: ADHESIOLYSIS PERITONEAL LAPAROSCOPIC
R79811	0: R79811~1: OPEN REPAIR OF ACROMIOCLAVICULAR JOINT
672	0: 672~1: CONIZATION OF CERVIX
R71301	0: R71301~1: LOCAL VULVAR EXCISION BY LASER
R92291	0: R92291~1: RADIOFREQUENCY THERAPY
8512	0: 8512~1: BIOPSY BREAST, INCISIONAL
2777658	0: 2777658~1: ERCP עם החלפת נקז לדרכי מרה
R39501	0: R39501~1: ANGIOPLASTY (PTA) OF AORTA
3561306	0: 3561306~1: אורך צוואר
1398585	0: 1398585~1: US ברך שמאל
2364081	0: 2364081~1: דוח הולטר קצב הלב
1489466	0: 1489466~1: צילומי חוץ - לפענוח בלבד
1671	0: 1671~1: REMOVAL OF OCULAR IMPLANT
7672	0: 7672~1: OPN REDUCT MALAR / ZYGO FX
1399538	0: 1399538~1: צילום קשתות העול (זיגומה) צד ימין
1467725	0: 1467725~1: צילום קשתות העול זיגומה צד שמאל
631	0: 631~1: EXC SPERM VARICOCELE (HYDROC)
6212	0: 6212~1: BIOPSY OF TESTIS
6391	0: 6391~1: ASPIRATION SPERMATOCELE  (PERCUT)
9761	0: 9761~1: REMOV PYELOS / NEPHROS TUB
6310	0: 6310~1: EXC SPERM VARICOCELE (HYDROC) (HIGH LIG)
8775	0: 8775~1: PERCUTANEOUS PYELOGRAM
31	0: 0031~1: COMPUTER ASSITED SURGERY WITH CT / CTA
41501	0: 41501~1: SPLENECTOMY TOTAL, LAPAROSCOPIC
7892	0: 7892~1: INSERTION OF BONE GROWTH STIMULATOR TO HUMERUS
5954334	0: 5954334~1: סיגמואידוסקופיה
7749	0: 7749~1: BIOPSY OF PELVIC BONE / PHALANX/VERTEBRA
3572	0: 3572~1: REPAIR V-S DEFECT NOS
8438	0: 8438~1: REVISION OF AMPUTATION STUMP OF FOOT / TOE
R83855	0: R83855~1: LENGTHENING ACHILLES TENDON
1399169	0: 1399169~1: לסת עליונה (מקסילה)
1399214	0: 1399214~1: צילום לסת תחתונה (מנדיבולה)
7936	0: 7936~1: ORIF OF TIBIA / FIBULA FX
2688105	0: 2688105~1: PET-CTלא לחיוב 
1398879	0: 1398879~1: העברת זונדה.
849	0: 0849~1: REPAIR ENTOPION / ECTROP NEC
R38064	0: R38064~1: THROMBOEMBOLECTOMY OF SUPERIOR MESENTERIC ARTERY
3025938	0: 3025938~1: CT שוק
3243973	0: 3243973~1: CT לעמוד שדרה בהרדמה/נוויגציה
3971	0: 3971~1: ENDOVASCULAR IMPLANT OF OTHER GRAFT IN ABDOMINAL AORTA
4342	0: 4342~1: LOCAL GASTRIC EXC, NEC
3527	0: 3527~1: OPEN AND OTHER REPLACE TRICUSPID VALVE W TISSUE GRAFT
68291	0: 68291~1: HYSTEROSCOPIC  EXC / DESTRUCT  LES OF UTERUS
9241	0: 9241~1: INTRAOPERATIVE ELECTRON RADIATION THERAPY (IOERT)
R54402	0: R54402~1: EXC RETROPERITONEAL LESION
1508536	0: 1508536~1: US ירך ימין
1496496	0: 1496496~1: תהודה מגנטית (MRI) - מפרק ירך שמאל
R388813	0: R388813~1: LIGATION SUPERFICIAL FEMORAL ARTERY
8332	0: 8332~1: EXC LESION OF MUSCLE
R388823	0: R388823~1: LIGATIION, DEEP FEMORAL ARTERY
83495	0: 83495~1: WIDE RESECT LES THIGH
3239	0: 3239~1: OTHER AND UNSPECIFIED SEGMENTAL RESECTION OF LUNG
R35962	0: R35962~1: PERCUTANEUS BALLOON AORTIC VALVULOPLASTY
R80511	0: R80511~1: EXC INTERVERTEBRAL DISC, CERVICAL
7901	0: 7901~1: CLOSED REDUCTION OF FRACTURE OF HUMERUS
5111	0: 5111~1: ENDOSCOP. RETROGRADE CHOLANGIOGRAPHY (ERC)
286	0: 286~1: ADENOIDECTOMY
216	0: 216~1: TURBINECTOMY
4680411	0: 4680411~1: CPET מבחן מאמץ מורכב
811	0: 0811~1: BIOPSY EYELID
3460	0: 3460~1: PLEURODESIS
R38937	0: R38937~1: REPLACEMENT OF PICC LINE CATHETER
1508518	0: 1508518~1: בקורת PICC
4719	0: 4719~1: INCIDENTAL APPENDECTOMY (OPEN)
784	0: 0784~1: THORACOSCOPIC TOTAL EXCISION OF THYMUS
2680471	0: 2680471~1: תהודה מגנטית מפרקים סקרואיליאקלים
5825235	0: 5825235~1: קולונוסקופיה מורכבת 
8753	0: 8753~1: CHOLANGIOGRAM INTRAOPERATIVE
976059	0: 976059~1: אנגיופלסטיה של עורקי הקרוטיס
4441	0: 4441~1: SUTURE GASTRIC ULCER SITE
1397424	0: 1397424~1: US וורידי גפה תחתונה
5474	0: 5474~1: REP OMENTUM MEC
222	0: 0222~1: INTRACRANIAL VENTRICULAR SHUNT / ANASTOMOSIS
6959	0: 6959~1: ASPIRATION CURETTAGE UTERUS, NEC
R39509	0: R39509~1: SUBINTIMAL ANGIOPLASTY OF NON-CORONARY VESSELS
870	0: 0870~1: EYELID RECONSTRUCTION NOS
68292	0: 68292~1: HYSTEROSCOPIC MYOMECTOMY OF UTERUS
708	0: 708~1: OBLITERATION VAGINAL VAULT
3600	0: 3600~1: REMOV CORONARY OBSTRUCT NOS
3796	0: 3796~1: IMPLANT AUTOMATIC CARDVERT / DEFIB PULSE GENERATOR ONLY
9915	0: 9915~1: HYPERALIMENTATION  T.P.N
3353150	0: 3353150~1: תפקודי ריאה
2263666	0: 2263666~1: ספירומטריה עם מרחיבי סמפונות
3099495	0: 3099495~1: הכנסת סטנט נפרוסטומיה משמאל 
9908	0: 9908~1: BLOOD EXPANDER TRANSFUS
2999	0: 2999~1: OPS PHARYNGEAL NEC
R54004	0: R54004~1: DRAIN,ABSCESS ABDOMINAL WALL OPERATIVE WOUND
6495	0: 6495~1: INSERT / REPLACE INTERNAL PENILE PROSTH NON-INFLAT
5540536	0: 5540536~1: אפידורל –סטרואידים
7979	0: 7979~1: CLOSED REDUCTION OF DISLOCATION NEC
7814	0: 7814~1: APPLICATION EXTERNAL FIXATION TO CARP / METACARP
7900	0: 7900~1: CLOSED FX REDUCTION NOS
4673	0: 4673~1: SUTURE LACER SM BOWEL NEC EXCEPT DUODENUM
7972	0: 7972~1: CLOSED REDUCTION OF DISLOCATION OF ELBOW
R79364	0: R79364~1: ORIF OF PATELLA FX
3327	0: 3327~1: CLOSED ENDOSCOPIC BIOPSY OF LUNG
4341	0: 4341~1: EXC / DEST, GASTRIC POLYPS/VARICES, ENDOSCOPIC
8867	0: 8867~1: CONTRAST PHLEBOGRAM NEC
379	0: 0379~1: SPINAL THECAL SHUNT NOS
R46930	0: R46930~1: REVIS SM TO SM BOWEL ANASTOMOSIS
4561	0: 4561~1: RESECTION MULTIPLE SEGMENTS OF SMALL BOWEL
32291	0: 32291~1: WEDGE RESECTION SINGLE LOBE OF LUNG
3459	0: 3459~1: EXC LESION PLEURA NEC
8035	0: 8035~1: BIOPSY (ASPIRATION) OF HIP JOINT
1496379	0: 1496379~1: תהודה מגנטית (MRI) - מפרק כתף ימין
R35712	0: R35712~1: PERCUTANEOUS CLOSURE OF PATENT FORAMEN OVALE
2001091	0: 2001091~1: צנתור לב טיפולי
R39103	0: R39103~1: TRANSJUGULAR INTRAHEPATIC PORTO-SYSTEMIC SHUNT (TIPS)
3018495	0: 3018495~1: TIPS - הכנסת תומך תוך כבדי
4319	0: 4319~1: OTHER GASTROSTOMY
4255	0: 4255~1: INTRATHOR ESOPHG ANASTOM WITH INTERPO OF COLON
4209	0: 4209~1: ESOPHAGOTOMY NOS
5119	0: 5119~1: DX PROC BILIARY TRACT NEC
5131	0: 5131~1: ANASTOM GB-TO-HEPAT DUCT
8628	0: 8628~1: NONEXCISIONAL DEBRIDEMENT OF WOUND / INFECTION
8669	0: 8669~1: SKIN GRAFT TO OTHER SITES, NEC
8792	0: 8792~1: PROSTAT / SEM VES XRAY NEC
4265	0: 4265~1: ANTESTERNAL ESOPHAGO-COLOSTOMY (COLON INTERPOS)
2777659	0: 2777659~1: הרחבת היצרות קשה בושט בהנחיית שיקוף, אכלזיה
79351	0: 79351~1: OPEN REDUCTION INTERNAL FIX (NAIL) OF FEMUR
9964	0: 9964~1: CAROTID SINUS STIUMLAT
7866	0: 7866~1: REMOVAL IMPLANT DEVICE FROM PATELLA
2502	0: 2502~1: BIOPSY OF TONGUE NEC
3506	0: 3506~1: TRANSAPICAL REPLACEMENT OF AORTIC VALVE
4464	0: 4464~1: GASTROPEXY
1496424	0: 1496424~1: תהודה מגנטית (MRI) - מפרק ירך ימין
2762	0: 2762~1: CORRECTION CLEFT PALATE
2754	0: 2754~1: REPAIR OF CLEFT LIP
2773	0: 2773~1: REPAIR OF UVULA
2001	0: 2001~1: MYRINGOTOMY W HOLLOW TUBE INSERTION
2769	0: 2769~1: OTH PLASTIC REPAIR PALAT
2009	0: 2009~1: MYRINGOTOMY NEC
7691	0: 7691~1: BONE GRAFT TO FACE BONE
27544	0: 27544~1: SECONDARY CLEFT LIP & VERMILION REPAIR
2187	0: 2187~1: RHINOPLASTY NEC
541	0: 541~1: LAPAROTOMY
4951	0: 4951~1: SPHINCTEROTOMY ANAL LT LAT
9623	0: 9623~1: DILATION ANAL SPHINCTER
R54931	0: R54931~1: INSERTION OF TENKHOFF CATHETER
3733	0: 3733~1: EXC / DESTRUC OF OTHER LESION OR TISSUE OF HEART, OPEN
4224	0: 4224~1: BIOPSY OF ESOPHAGUS ENDOSCOPIC
8689	0: 8689~1: REPAIR & PLASTY OF SKIN & SUBCUTAN TISSUE NEC
R04071	0: R04071~1: RESECTION OF MORTON'S NEUROMA
836	0: 0836~1: REPAIR BLEPHAROPTOSIS
6621	0: 6621~1: ENDOSCOPIC LIGATION & CRUSHING OF FALLOP TUBES, BILAT
1398567	0: 1398567~1: US חדר ניתוח
8134	0: 8134~1: REFUSION DORSAL & DORSOLUMBAR SPINE, ANTER. TECHNIQUE
8469	0: 8469~1: REVIS / REPLAC OF ARTIFICIAL SPINAL DISC PROSTH, NOS
R03092	0: R03092~1: LAMINECTOMY & MEDIAL FACETECTOMY
8100	0: 8100~1: FUSION SPINAL, NOT OTHERWISE SPECIFIED
4738410	0: 4738410~1: החדרת זונדה אנטרלית
R37811	0: R37811~1: INITIAL INSERT SINGLE CHAMBER P-M, NOT RATE RESPONSIVE
78071	0: 78071~1: BONE GRAFT TIBIA / FIBULA, AUTOGRAFT PHEMIST
79363	0: 79363~1: OPEN REDUCTION INT FIX (SCREW) OF TIBIA / FIBULA
9604	0: 9604~1: INSERT ENDOTRACHEAL TUBE
920	0: 920~1: ISOTOPE SCAN & FUNCTION
736	0: 736~1: EPISIOTOMY
751	0: 751~1: AMNIOCENTESIS DIAGNOSTIC
6952	0: 6952~1: ASPIRATION CURETTAGE - POST DELIVERY OR ABORTION
3036242	0: 3036242~1: אולטרסאונד
R88011	0: R88011~1: CT ANGIO OF ABDOMEN
2199	0: 2199~1: OPS ON NOSE NEC
3603	0: 3603~1: ANGIOPLAST CORONARY OPEN (ENDARTERECTOMY)
1434	0: 1434~1: REPAIR RETINAL TEAR BY LASER PHOTOCOAGULATION
48630	0: 48630~1: RESECTION OF RECTUM, LOW ANTERIOR
R46511	0: R46511~1: CLOSURE OF ILEOSTOMY (W / O LAPAROTOMY)
R50221	0: R50221~1: RESECTION OF LIVER, NON-ANATOMIC, WEDGE
R50222	0: R50222~1: RESECTION ONE LIVER SEGMENT, ANATOMIC
22	0: 022~1: VENTRICULOSTOMY
R39724	0: R39724~1: ENDOVASCULAR EMBOLIZ ANEURYSM HEAD & NECK BY OTHER IMPLANT
R54952	0: R54952~1: EXTERIORIZATION OF V-P SHUNT AT PERITONEAL SITE
65	0: 0065~1: PERCUTANEOUS INSERTION OF INTRACRANIAL VASCULAR STENT(S)
2612891	0: 2612891~1: החדרת תומך לכלי דם מוחי
7727	0: 7727~1: WEDGE OSTEOTOMY OF TIBIA / FIBULA
R14752	0: R14752~1: INJECTION OF SILICONE OIL AS VITREOUS SUBSTITUTE
R44010	0: R44010~1: VAGOTOMY TRUNCAL, OPEN
R44290	0: R44290~1: PYLOROPLASTY (HEINEKE-MIKULICZ)
435	0: 435~1: GASTRECTOMY PROXIMAL W GASTROESOPHGOSTOMY
R43992	0: R43992~1: ESOPHAGOGASTRECTOMY
2646101	0: 2646101~1: החלפת ICD
R36142	None
R36142	0: R36142~1: BYPASS AORTOCOR(CABG) 4 COR ART 
3401	0: 3401~1: INCISION OF CHEST WALL
3342	0: 3342~1: CLOSURE BRONCHIAL FISTULA
3433464	0: 3433464~1: אקוקרדיוגרפיה דרך הוושט, TEE
5849	0: 5849~1: REP OF URETHRA NEC
R78191	0: R78191~1: INSERTION OF KIRSCHNER WIRE
R79222	0: R79222~1: OPEN REDUCTION FRACTURE OF OLECRANON
4109	0: 4109~1: AUTOLOGOUS BONE MARROW TRANSPLANT W PURGING
8147	0: 8147~1: REPAIR OF KNEE NEC
R37701	0: R37701~1: INITIAL INSERTION OF LEAD OF CARDIAC PACEMAKER, NOS
R93991	0: R93991~1: VAPOTHERM THERAPY
8962	0: 8962~1: CVP MONITORING
3393	0: 3393~1: PUNCTURE OF LUNG
4416014	0: 4416014~1: טיפול בחומרים רדיואקטיביים
4240014	0: 4240014~1: ניקוז חלל הפליאורה 
3025936	0: 3025936~1: CT זרוע ימין
R39327	0: R39327~1: SUTURE OF SAPHENOUS VEIN
R51030	0: R51030~1: CHOLECYSTOSTOMY,OPEN
9738	0: 9738~1: REMOVE HEAD / NECK SUTURES
R83211	0: R83211~1: BIOPSY OF MUSCLE
1398162	0: 1398162~1: FNB- US לבלב 
R52011	0: R52011~1: CATHETER DRAINAGE PANCREATIC CYST, PERCUTAN.
5222	0: 5222~1: EXC / DESTRUC PANCREAS LES - LOCAL, NEC
R46512	0: R46512~1: CLOSURE OF ILEOSTOMY (WITH LAPAROTOMY)
9638	0: 9638~1: REMOV IMPACTED FECES
4999	0: 4999~1: OP ON ANUS NEC
37122	0: 37122~1: PERICARDIAL WINDOW OPERATION
84	0: 0084~1: REVISION OF TOTAL KNEE REPLACEMENT, TIBIAL INSERT (LINER)
8155	0: 8155~1: REVISION OF KNEE REPLACEMENT, NOS
8822	0: 8822~1: SKEL XRAY-ELBOW / FOREARM
